2026-05-09 00:43:09 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'MARKET', 'quantity': 0.001}
2026-05-09 00:43:09 | INFO     | trading_bot | Placing SELL MARKET order | symbol=BTCUSDT | qty=0.001 | price=None
2026-05-09 00:43:09 | INFO     | trading_bot | Initialising Binance Futures Testnet client (key ends …eUiv).
2026-05-09 00:43:10 | INFO     | trading_bot | Connected to Futures Testnet. Server time: {'serverTime': 1778267590065}
2026-05-09 00:43:10 | INFO     | trading_bot | Order response received: {'orderId': 13121517133, 'symbol': 'BTCUSDT', 'status': 'NEW', 'clientOrderId': 'x-Cb7ytekJ160a03f00264246fe95c96', 'price': '0.00', 'avgPrice': '0.00', 'origQty': '0.0010', 'executedQty': '0.0000', 'cumQty': '0.0000', 'cumQuote': '0.000000', 'timeInForce': 'GTC', 'type': 'MARKET', 'reduceOnly': False, 'closePosition': False, 'side': 'SELL', 'positionSide': 'BOTH', 'stopPrice': '0.00', 'workingType': 'CONTRACT_PRICE', 'priceProtect': False, 'origType': 'MARKET', 'priceMatch': 'NONE', 'selfTradePreventionMode': 'EXPIRE_MAKER', 'goodTillDate': 0, 'updateTime': 1778267590350}
2026-05-09 00:43:10 | INFO     | trading_bot | Order placed successfully: orderId=13121517133, status=NEW
2026-05-09 00:43:17 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': '2.0', 'price': None}
2026-05-09 00:43:17 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:43:17 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:43:17 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:43:17 | DEBUG    | trading_bot | Quantity validated: 2.0
2026-05-09 00:43:17 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': 2.0, 'price': None}
2026-05-09 00:43:17 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'MARKET', 'quantity': 2.0}
2026-05-09 00:43:17 | INFO     | trading_bot | Placing SELL MARKET order | symbol=BTCUSDT | qty=2.0 | price=None
2026-05-09 00:43:17 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:43:48 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:43:48 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:43:48 | DEBUG    | trading_bot | Side validated: BUY
2026-05-09 00:43:48 | DEBUG    | trading_bot | Order type validated: LIMIT
2026-05-09 00:43:48 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:43:48 | DEBUG    | trading_bot | Price validated for LIMIT order: 62000.0
2026-05-09 00:43:48 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'LIMIT', 'quantity': 0.001, 'price': 62000.0}
2026-05-09 00:43:48 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'BUY', 'type': 'LIMIT', 'quantity': 0.001, 'price': 62000.0, 'timeInForce': 'GTC'}
2026-05-09 00:43:48 | INFO     | trading_bot | Placing BUY LIMIT order | symbol=BTCUSDT | qty=0.001 | price=62000.0
2026-05-09 00:43:48 | INFO     | trading_bot | Initialising Binance Futures Testnet client (key ends …eUiv).
2026-05-09 00:43:49 | INFO     | trading_bot | Connected to Futures Testnet. Server time: {'serverTime': 1778267628962}
2026-05-09 00:43:49 | INFO     | trading_bot | Order response received: {'orderId': 13121518718, 'symbol': 'BTCUSDT', 'status': 'NEW', 'clientOrderId': 'x-Cb7ytekJ88f89f48e501c61b738fc2', 'price': '62000.00', 'avgPrice': '0.00', 'origQty': '0.0010', 'executedQty': '0.0000', 'cumQty': '0.0000', 'cumQuote': '0.000000', 'timeInForce': 'GTC', 'type': 'LIMIT', 'reduceOnly': False, 'closePosition': False, 'side': 'BUY', 'positionSide': 'BOTH', 'stopPrice': '0.00', 'workingType': 'CONTRACT_PRICE', 'priceProtect': False, 'origType': 'LIMIT', 'priceMatch': 'NONE', 'selfTradePreventionMode': 'EXPIRE_MAKER', 'goodTillDate': 0, 'updateTime': 1778267629181}
2026-05-09 00:43:49 | INFO     | trading_bot | Order placed successfully: orderId=13121518718, status=NEW
2026-05-09 00:44:04 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:44:05 | DEBUG    | trading_bot | Symbol validated: ETHUSDT
2026-05-09 00:44:05 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:44:05 | DEBUG    | trading_bot | Order type validated: LIMIT
2026-05-09 00:44:05 | DEBUG    | trading_bot | Quantity validated: 0.01
2026-05-09 00:44:05 | DEBUG    | trading_bot | Price validated for LIMIT order: 3200.0
2026-05-09 00:44:05 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'ETHUSDT', 'side': 'SELL', 'order_type': 'LIMIT', 'quantity': 0.01, 'price': 3200.0}
2026-05-09 00:44:05 | DEBUG    | trading_bot | Built order params: {'symbol': 'ETHUSDT', 'side': 'SELL', 'type': 'LIMIT', 'quantity': 0.01, 'price': 3200.0, 'timeInForce': 'GTC'}
2026-05-09 00:44:05 | INFO     | trading_bot | Placing SELL LIMIT order | symbol=ETHUSDT | qty=0.01 | price=3200.0
2026-05-09 00:44:05 | INFO     | trading_bot | Initialising Binance Futures Testnet client (key ends …eUiv).
2026-05-09 00:44:05 | INFO     | trading_bot | Connected to Futures Testnet. Server time: {'serverTime': 1778267645400}
2026-05-09 00:44:05 | INFO     | trading_bot | Order response received: {'orderId': 8692332938, 'symbol': 'ETHUSDT', 'status': 'NEW', 'clientOrderId': 'x-Cb7ytekJd7b2d532d9b5de95a678bf', 'price': '3200.00', 'avgPrice': '0.00', 'origQty': '0.010', 'executedQty': '0.000', 'cumQty': '0.000', 'cumQuote': '0.00000', 'timeInForce': 'GTC', 'type': 'LIMIT', 'reduceOnly': False, 'closePosition': False, 'side': 'SELL', 'positionSide': 'BOTH', 'stopPrice': '0.00', 'workingType': 'CONTRACT_PRICE', 'priceProtect': False, 'origType': 'LIMIT', 'priceMatch': 'NONE', 'selfTradePreventionMode': 'EXPIRE_MAKER', 'goodTillDate': 0, 'updateTime': 1778267645617}
2026-05-09 00:44:05 | INFO     | trading_bot | Order placed successfully: orderId=8692332938, status=NEW
2026-05-09 00:44:20 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:44:21 | INFO     | trading_bot | Starting Primetrade web UI on http://0.0.0.0:5000 (debug=False)
2026-05-09 00:44:50 | INFO     | trading_bot | GET / — rendering order form
2026-05-09 00:45:18 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': '0.001', 'price': None}
2026-05-09 00:45:18 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:45:18 | DEBUG    | trading_bot | Side validated: BUY
2026-05-09 00:45:18 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:45:18 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:45:18 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': 0.001, 'price': None}
2026-05-09 00:45:18 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'BUY', 'type': 'MARKET', 'quantity': 0.001}
2026-05-09 00:45:18 | INFO     | trading_bot | Placing BUY MARKET order | symbol=BTCUSDT | qty=0.001 | price=None
2026-05-09 00:45:18 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:48:36 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:48:37 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:48:37 | DEBUG    | trading_bot | Side validated: BUY
2026-05-09 00:48:37 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:48:37 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:48:37 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': 0.001, 'price': None}
2026-05-09 00:48:37 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'BUY', 'type': 'MARKET', 'quantity': 0.001}
2026-05-09 00:48:37 | INFO     | trading_bot | Placing BUY MARKET order | symbol=BTCUSDT | qty=0.001 | price=None
2026-05-09 00:48:37 | INFO     | trading_bot | Initialising Binance Futures Testnet client (key ends …eUiv).
2026-05-09 00:48:37 | INFO     | trading_bot | Connected to Futures Testnet. Server time: {'serverTime': 1778267917345}
2026-05-09 00:48:37 | INFO     | trading_bot | Order response received: {'orderId': 13121530610, 'symbol': 'BTCUSDT', 'status': 'NEW', 'clientOrderId': 'x-Cb7ytekJ2c824af7f070e337962575', 'price': '0.00', 'avgPrice': '0.00', 'origQty': '0.0010', 'executedQty': '0.0000', 'cumQty': '0.0000', 'cumQuote': '0.000000', 'timeInForce': 'GTC', 'type': 'MARKET', 'reduceOnly': False, 'closePosition': False, 'side': 'BUY', 'positionSide': 'BOTH', 'stopPrice': '0.00', 'workingType': 'CONTRACT_PRICE', 'priceProtect': False, 'origType': 'MARKET', 'priceMatch': 'NONE', 'selfTradePreventionMode': 'EXPIRE_MAKER', 'goodTillDate': 0, 'updateTime': 1778267917590}
2026-05-09 00:48:37 | INFO     | trading_bot | Order placed successfully: orderId=13121530610, status=NEW
2026-05-09 00:48:47 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:48:47 | INFO     | trading_bot | Starting Primetrade web UI on http://0.0.0.0:5000 (debug=False)
2026-05-09 00:49:24 | INFO     | trading_bot | GET / — rendering order form
2026-05-09 00:49:53 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': '0.001', 'price': None}
2026-05-09 00:49:53 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:49:53 | DEBUG    | trading_bot | Side validated: BUY
2026-05-09 00:49:53 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:49:53 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:49:53 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': 0.001, 'price': None}
2026-05-09 00:49:53 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'BUY', 'type': 'MARKET', 'quantity': 0.001}
2026-05-09 00:49:53 | INFO     | trading_bot | Placing BUY MARKET order | symbol=BTCUSDT | qty=0.001 | price=None
2026-05-09 00:49:53 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:50:24 | INFO     | trading_bot | GET / — rendering order form
2026-05-09 00:50:45 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': '0.001', 'price': None}
2026-05-09 00:50:45 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:50:45 | DEBUG    | trading_bot | Side validated: BUY
2026-05-09 00:50:45 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:50:45 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:50:45 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': 0.001, 'price': None}
